,design_dimension,entity_1_c_terminal_helix,entity_1_c_terminal_orientation,entity_1_max_radius,entity_1_min_radius,entity_1_n_terminal_helix,entity_1_n_terminal_orientation,entity_1_name,entity_1_number_of_residues,entity_1_radius,entity_1_symmetry,entity_1_thermophile,entity_2_c_terminal_helix,entity_2_c_terminal_orientation,entity_2_max_radius,entity_2_min_radius,entity_2_n_terminal_helix,entity_2_n_terminal_orientation,entity_2_name,entity_2_number_of_residues,entity_2_radius,entity_2_symmetry,entity_2_thermophile,entity_max_radius_average_deviation,entity_max_radius_ratio_1v2,entity_maximum_radius,entity_min_radius_average_deviation,entity_min_radius_ratio_1v2,entity_minimum_radius,entity_number_of_residues_average_deviation,entity_number_of_residues_ratio_1v2,entity_radius_average_deviation,entity_radius_ratio_1v2,entity_residue_length_total,entity_thermophilicity,interface_b_factor_per_residue,interface_secondary_structure_count,interface_secondary_structure_fragment_count,interface_secondary_structure_fragment_topology,interface_secondary_structure_fragment_topology_1,interface_secondary_structure_fragment_topology_2,interface_secondary_structure_topology,interface_secondary_structure_topology_1,interface_secondary_structure_topology_2,multiple_fragment_ratio,nanohedra_score,nanohedra_score_center,nanohedra_score_center_normalized,nanohedra_score_normalized,number_fragment_residues_center,number_fragment_residues_total,number_of_fragments,observations,percent_fragment,percent_fragment_coil,percent_fragment_helix,percent_fragment_strand,percent_residues_fragment_center,percent_residues_fragment_total,symmetry_group_1,symmetry_group_2,total_interface_residues,total_non_fragment_interface_residues,buried_unsatisfied_hbond_density,buried_unsatisfied_hbonds,contact_count,core,entity_1_number_of_mutations,entity_1_percent_mutations,entity_2_number_of_mutations,entity_2_percent_mutations,errat_accuracy,favor_residue_energy,interaction_energy_complex,interaction_energy_per_residue,interface_area_hydrophobic,interface_area_polar,interface_area_to_residue_surface_ratio,interface_area_total,interface_bound_activation_energy,interface_composition_similarity,interface_connectivity,interface_connectivity_1,interface_connectivity_2,interface_energy,interface_energy_bound,interface_energy_complex,interface_energy_density,interface_energy_unbound,interface_local_density,interface_separation,number_hbonds,number_of_mutations,percent_core,percent_interface_area_hydrophobic,percent_interface_area_polar,percent_mutations,percent_rim,percent_support,rim,rmsd_complex,rosetta_reference_energy,shape_complementarity,solvation_energy,solvation_energy_activation,solvation_energy_bound,solvation_energy_complex,solvation_energy_unbound,support
I53_Designs-I53-22,0,1,-1,119.68859689210164,76.82130553433727,0,-1,2a57_1,146,98.13440691848596,C5,0,1,-1,133.32317605352793,88.46863631253734,1,1,5kp9_1,201,111.20303628633204,C3,1,0.1022671343799381,0.8977328656200618,133.32317605352793,0.1316549148226157,0.8683450851773843,76.82130553433727,0.2736318407960199,0.7263681592039801,0.1175204365301341,0.8824795634698659,347,0.5,1.11,8,3,EHH,EH,H,ETHGEHCH,ETHGE,HCH,1.0,6.068701290167299,1.0291306563418257,0.2572826640854564,0.3194053310614368,4,19,2,1,0.6129032258064516,0.0,0.75,0.25,0.1290322580645161,0.6129032258064516,C5,C3,31,27,0.003429688785577,2.0,2.815899610519409,12.0,0.0,0.0,0.0,0.0,98.1632,0.0,-34.31551872436309,-1.10695219039917,498.0930070878065,85.05028230062845,0.434281113703476,583.1432893884349,32.837916764569655,0.5071750607567392,40.198368072509766,20.60377311706543,19.59459495544434,-5.866625968969004,-212.46909919068452,-251.1736419242232,-0.0100603506474739,-245.3070159552542,56.84615384615385,0.5258632451295853,11.0,0.0,0.4285714285714285,0.8541520002916881,0.1458479997083118,0.0,0.1428571428571428,0.4285714285714285,4.0,0.1593868965621046,194.6395899999996,0.7122881412506104,-0.5795737207724301,-4.81332815676052,295.4535630765598,291.2198086405717,290.6402349197993,12.0
I53_Designs-I53-23,0,1,-1,121.4559470096051,78.54629802224927,0,-1,2a59,146,99.8508987353741,C5,0,1,1,133.15531992751923,91.48907922806964,1,-1,2c5q,230,111.80295271264576,C3,0,0.0878626022924392,0.9121373977075607,133.15531992751923,0.1414680453123349,0.8585319546876651,78.54629802224927,0.3652173913043478,0.6347826086956522,0.1069028472619202,0.8930971527380798,376,0.0,0.71,15,0,,,,CTHGETHCHCHCHCC,CTHGETHC,HCHCHCC,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C5,C3,39,39,0.003177533053098,3.0,2.934523820877075,16.0,0.0,0.0,0.0,0.0,96.2963,0.0,-37.16407649487995,-0.9529250264167786,681.8537595381949,262.27489305758155,0.4541269146932875,944.1286525957768,42.43122161431791,0.7152572949521178,34.33012771606445,19.29166603088379,15.03846168518066,-5.721736055520637,-268.58656664123043,-316.739524311069,-0.0060603351458398,-311.01778825554834,40.27450980392157,0.4909166842699051,13.0,0.0,0.4444444444444444,0.7222042861039264,0.2777957138960732,0.0,0.1666666666666666,0.3333333333333333,6.0,0.0815579600940432,184.3791699999997,0.7031180262565613,-0.2289650160849987,3.041200373319839,433.2387554138863,436.5089208032911,436.2799557872061,12.0
I53_Designs-I53-24,0,1,-1,121.51980671890487,78.60832623838266,0,-1,2a57_1,146,99.86817410845671,C5,0,1,1,133.95459890948126,92.29892234473812,1,-1,2c5q_1,230,112.57060152439672,C3,0,0.092828408220453,0.907171591779547,133.95459890948126,0.1483288835726689,0.8516711164273311,78.60832623838266,0.3652173913043478,0.6347826086956522,0.1128396512404446,0.8871603487595554,376,0.0,0.73,9,3,EHH,EH,H,ETHGETCHH,ETHGET,CHH,1.5,6.863673483456806,1.1726565494103531,0.2931641373525883,0.361245972813516,4,19,3,1,0.5,0.0,0.8333333333333334,0.1666666666666666,0.1052631578947368,0.5,C5,C3,38,34,0.0031400890237135,2.0,3.0,11.0,0.0,0.0,0.0,0.0,95.8202,0.0,-39.23535381350468,-1.032509326934814,523.8352328053592,113.08938458486227,0.4570970963118165,636.9246173902206,33.83860662272389,0.2662528095661333,34.1316032409668,19.77049255371094,14.36111068725586,-11.64794740707208,-232.59620652189432,-278.0827605516903,-0.01828779590087,-266.4348131446182,53.175824175824175,0.5532314479351044,9.0,0.0,0.3142857142857143,0.8224446323832767,0.1775553676167245,0.0,0.2,0.4571428571428571,7.0,0.1069693758438429,179.0626499999998,0.6990871429443359,7.281809760460931,0.564506077150952,334.2223115999116,327.5050079166016,334.7868176770625,16.0
I53_Designs-I53-25,0,0,1,98.02776282258,53.71780070888978,0,-1,2b98,151,73.91832366156949,C5,0,1,1,108.90196088684536,75.24547030884983,0,1,1nza,103,93.008554872437,C3,0,0.0998530970031311,0.9001469029968688,108.90196088684536,0.2860992098474281,0.7139007901525719,53.71780070888978,0.4660194174757281,1.4660194174757282,0.2052524226083301,0.7947475773916699,254,0.0,0.64,10,2,HH,H,H,CHHTTCHETE,CHHT,TCHETE,3.4,20.07482158359741,4.561185715348303,0.4561185715348303,0.6922352270206003,10,29,17,1,0.8285714285714286,0.0,1.0,0.0,0.2857142857142857,0.8285714285714286,C5,C3,35,25,0.0050491862472765,4.0,3.614334583282471,11.0,0.0,0.0,0.0,0.0,97.4319,0.0,-29.67117333001579,-0.847747802734375,638.0714073070461,154.13545615684757,0.476520985864823,792.2068634638935,20.1731405512503,0.6882315271099303,33.49436855316162,17.94117736816406,15.55319118499756,-17.213363277105316,-254.805646089086,-292.1921499174416,-0.0217283692820339,-274.9787866403363,45.285714285714285,0.8566069900989532,7.0,0.0,0.3333333333333333,0.8054353436387863,0.1945646563612139,0.0,0.1818181818181818,0.4545454545454545,6.0,0.0616402774938979,135.04269,0.5980381965637207,-2.577731778317002,-4.431086871758168,298.4454480862196,296.5920929927784,294.0143612144614,15.0
I53_Designs-I53-26,0,0,-1,115.21512658067084,68.13137793997711,0,1,2b98_1,151,91.82218835926338,C5,0,1,1,105.82201754360952,71.54600496883107,0,1,1v6h_1,103,89.88986635607439,C3,0,0.0887632768217672,1.0887632768217672,115.21512658067084,0.0477263130253259,0.952273686974674,68.13137793997711,0.4660194174757281,1.4660194174757282,0.021496549961868,1.021496549961868,254,0.0,1.41,14,3,HHH,HH,H,HCHTCTCHCCHETE,HCHTCTC,HCCHETE,2.0,24.654058232882228,5.252590038270995,0.3751850027336424,0.5733501914623774,14,43,14,1,0.9555555555555556,0.0,1.0,0.0,0.3111111111111111,0.9555555555555556,C5,C3,45,31,0.0020283079329373,2.0,3.521035671234131,9.0,0.0,0.0,0.0,0.0,96.7585,0.0,-30.55651564254899,-0.6790336966514587,709.7255661958607,276.3180061446003,0.4174130101042951,986.043572340462,37.68382139211772,0.4354370044877855,32.57500076293945,16.95000076293945,15.625,-8.337186755244772,-227.5205086667456,-273.5415168141081,-0.0084551910170214,-265.2043300588633,49.741379310344826,0.6997714936733246,22.0,0.0,0.2093023255813953,0.7197709980617427,0.280229001938256,0.0,0.2790697674418604,0.4883720930232558,12.0,0.1534155335222748,120.1771700000001,0.5915091037750244,-24.860000928049544,-9.438518202310831,360.443475565151,375.8649582908897,351.0049573628402,21.0
I53_Designs-I53-27,0,0,-1,115.30342828381124,68.21011440395039,0,1,2b98,151,91.94754705615676,C5,0,1,1,105.75772174645216,71.4828978987282,0,1,1nza,103,89.82468323392807,C3,0,0.0902601377915868,1.0902601377915868,115.30342828381124,0.0457841468516631,0.9542158531483368,68.21011440395039,0.4660194174757281,1.4660194174757282,0.023633412841548,1.023633412841548,254,0.0,1.17,13,3,HHH,HH,H,HCHTCTCHCCHTE,HCHTCTC,HCCHTE,1.4,17.132189392730012,3.2778239179485613,0.3277823917948561,0.4758941497980559,10,36,7,1,0.8571428571428571,0.0,1.0,0.0,0.238095238095238,0.8571428571428571,C5,C3,42,32,0.0022702431258505,2.0,3.368589639663696,11.0,0.0,0.0,0.0,0.0,97.4426,0.0,-43.86294381770374,-1.044355750083923,694.9748113028757,185.988102856689,0.4673295646919678,880.9629141595651,40.54522284568648,0.433891015598169,33.10571479797363,17.28571510314941,15.81999969482422,-9.492213068390726,-210.2112292660875,-260.2486651801647,-0.0107748157338112,-250.756452111774,47.458333333333336,0.6314857304096222,19.0,0.0,0.2619047619047619,0.7888808939998101,0.2111191060001894,0.0,0.238095238095238,0.4761904761904761,10.0,5.81234275160523e-14,134.4633,0.6305383443832397,-7.059635412025216,-5.994613204716586,346.5607552571707,347.6257774644793,340.5661420524541,20.0
I53_Designs-I53-28,0,0,1,102.2019169781076,57.85065372145763,0,-1,2b98,151,77.97599323602017,C5,0,1,1,111.24025096160112,78.41694142211873,0,1,1vhf,101,95.16966951252442,C3,1,0.0812505716713408,0.9187494283286592,111.24025096160112,0.262268424752155,0.7377315752478449,57.85065372145763,0.495049504950495,1.495049504950495,0.1806634021592514,0.8193365978407485,252,0.5,0.57,8,1,H,H,,HCHTHETE,HCHT,HETE,1.3333333333333333,16.409969513807102,3.1954395808066023,0.3550488423118447,0.5658610177174863,9,29,6,1,0.90625,0.0,1.0,0.0,0.28125,0.90625,C5,C3,32,23,0.0,0.0,3.162361621856689,10.0,0.0,0.0,0.0,0.0,97.3573,0.0,-17.03708860854,-0.5324090123176575,591.6066934550923,99.88286598596612,0.4215120006158346,691.4895594410591,26.626418952923014,0.5569131054771526,32.73847007751465,18.37735939025879,14.36111068725586,-0.5497760233046733,-240.69445426326848,-267.8706492394962,-0.0007950604832689,-267.3208732161915,40.92857142857143,0.7469231188297272,6.0,0.0,0.3125,0.8555540504954211,0.144445949504578,0.0,0.1875,0.46875,6.0,4.73972053759009e-14,114.45131,0.5431267023086548,-2.1296056981445872,-3.898420417973739,280.1729482155936,278.4041334957644,276.27452779761984,15.0
I53_Designs-I53-29,0,0,-1,119.54785438894336,73.07953270239213,0,1,2b98,151,96.15260882714324,C5,0,0,-1,121.02936421381384,74.25303591099828,1,1,1woz,159,97.38232415013468,C3,1,0.0122409122322845,0.9877590877677156,121.02936421381384,0.0158041108246771,0.9841958891753227,73.07953270239213,0.050314465408805,0.949685534591195,0.0126277056305987,0.9873722943694012,310,0.5,0.29,7,2,HH,H,H,CHHTHCH,CHHT,HCH,1.2307692307692308,19.68609300880748,3.930573992496287,0.3023518455766374,0.5047716156104483,13,39,8,1,1.1142857142857143,0.0,1.0,0.0,0.3714285714285714,1.0,C5,C3,35,22,0.001231041332417,1.0,2.963210821151733,12.0,0.0,0.0,0.0,0.0,98.0681,0.0,-38.92971192207796,-1.112277507781982,596.3494899495562,215.97092015122723,0.3729534223094907,812.3204101007841,39.91984445751376,0.7131583715664433,34.33026123046875,16.80645179748535,17.5238094329834,-4.264867424092415,-225.83379977058516,-270.0185116521913,-0.0052502280763366,-265.7536442280989,40.77272727272727,0.4815369695425034,15.0,0.0,0.3529411764705882,0.7341308706937051,0.2658691293062941,0.0,0.1764705882352941,0.4117647058823529,6.0,6.241394340558354e-14,128.79942,0.7291957139968872,-3.0039029100979064,-1.347873902364313,373.9561033812174,375.612132388951,372.6082294788531,14.0
I53_Designs-I53-30,0,0,-1,121.39553232718248,74.07912442787104,0,1,2b98_1,151,98.04647515946334,C5,0,0,-1,117.55832439261798,70.79390791586519,1,1,1woz_1,159,93.7133664131174,C3,1,0.0326408865930165,1.0326408865930166,121.39553232718248,0.0464053561771184,1.0464053561771185,70.79390791586519,0.050314465408805,0.949685534591195,0.0462378944668815,1.0462378944668815,310,0.5,0.4,9,2,HH,H,H,CCHHCEHCH,CCHH,CEHCH,3.4545454545454546,28.06141395000729,6.049136640590633,0.5499215127809666,0.8769191859377278,11,32,19,1,0.8648648648648649,0.0,1.0,0.0,0.2972972972972973,0.8648648648648649,C5,C3,37,26,0.0013096658468382,1.0,3.449856758117676,13.0,0.0,0.0,0.0,0.0,98.7085,0.0,-26.13929152926972,-0.70646733045578,562.5447506590009,201.00879425029711,0.3905704739647267,763.5535449092988,35.17647106095228,0.4072737791689572,34.47648811340332,17.54545402526855,16.93103408813477,0.9361262787854798,-294.530569627432,-328.7709144095988,0.0012260126156531,-329.70704068838427,41.350515463917525,0.5345530807971954,20.0,0.0,0.3714285714285714,0.7367456472562439,0.2632543527437549,0.0,0.2857142857142857,0.3428571428571428,10.0,0.2089680565269394,107.4937400000001,0.7217961549758911,-16.175940463465963,-8.448561067511264,426.906647305664,434.6340267016187,418.4580862381528,12.0
I53_Designs-I53-31,0,0,1,120.486446445233,75.7240846296606,0,-1,5im5_1,151,96.00181727388032,C5,0,1,-1,133.1280513828697,84.37532641122047,0,1,2a81_1,229,110.23686617117144,C3,0,0.0949582361217026,0.9050417638782974,133.1280513828697,0.1025328392733708,0.8974671607266291,75.7240846296606,0.3406113537117904,0.6593886462882096,0.1291314729065998,0.8708685270934001,380,0.0,0.49,9,3,HHT,H,HT,HCHTHTHHE,HCHT,HTHHE,1.1428571428571428,13.47392678864378,2.6033862908118985,0.3719123272588426,0.5858229038540774,7,23,4,1,0.7931034482758621,0.0,1.0,0.0,0.2413793103448276,0.7931034482758621,C5,C3,29,22,0.0,0.0,2.730909109115601,7.0,0.0,0.0,0.0,0.0,98.547,0.0,-30.54412071816435,-1.053245544433594,417.8000269069807,139.125818515169,0.432134276522339,556.9258454221498,24.037380074423936,0.4793526360656696,37.63393592834472,18.93023300170898,18.70370292663574,-11.162197820702318,-265.88883570092617,-301.0884135960524,-0.0200425207636779,-289.9262157753501,60.65909090909091,0.5817136764526367,10.0,0.0,0.2413793103448276,0.7501896892400249,0.2498103107599749,0.0,0.1724137931034483,0.5172413793103449,5.0,0.2570243067355089,158.1347199999998,0.7038800716400146,-6.492221020651414,-8.177049812671726,371.6487150371064,369.9638862450861,363.4716652244347,15.0
I53_Designs-I53-32,0,0,-1,114.44428697405564,67.34978489200986,0,1,5im5_1,151,91.11553309057535,C5,0,0,1,109.79329455845654,70.05980912049361,0,1,2j9d_1,117,91.87801194642672,C3,0,0.0423613521600156,1.0423613521600157,114.44428697405564,0.0386815816729226,0.9613184183270772,67.34978489200986,0.2905982905982907,1.290598290598291,0.0082988175266127,0.9917011824733872,268,0.0,1.1,11,4,HHHH,HH,HH,HHCTCETHGHC,HHCTC,ETHGHC,1.4545454545454546,23.20522763069119,4.3264869744877,0.3933169976807,0.5659811617241753,11,41,8,1,1.1388888888888888,0.0,1.0,0.0,0.3055555555555556,1.0,C5,C3,36,25,0.0026854936342953,2.0,2.870370388031006,10.0,0.0,0.0,0.0,0.0,96.2528,0.0,-26.44182927319539,-0.7344952821731567,477.6719489507532,267.0700882146998,0.4241414452851832,744.7420371654533,24.164764843907108,0.4262571393023909,33.36798477172852,17.56363677978516,15.80434799194336,-13.855743685275511,-228.618979013162,-266.6394875423446,-0.0186047557326179,-252.7837438570691,40.275,0.5326424539089203,15.0,0.0,0.2941176470588235,0.6413924890943583,0.3586075109056413,0.0,0.2941176470588235,0.4117647058823529,10.0,0.227994273807232,106.11297,0.7385692596435547,-3.9793615073521096,4.034756900562854,330.93835746925345,338.9524758771684,334.9731143698163,14.0
I53_Designs-I53-33,0,0,1,98.26488978266856,53.951766060065175,0,-1,2b98,151,74.10972168572897,C5,0,1,1,109.13327088473066,73.12347470545967,0,1,2nuh,104,93.08637136577464,C3,0,0.099588155050732,0.900411844949268,109.13327088473066,0.2621826810421396,0.7378173189578604,53.951766060065175,0.4519230769230768,1.4519230769230769,0.2038606661922464,0.7961393338077536,255,0.0,0.59,11,2,HH,H,H,CHTHCTCHETE,CHTHC,TCHETE,3.0,22.49727696057645,5.030866727414763,0.4192388939512302,0.6080345124480121,12,37,18,1,1.0277777777777777,0.0,1.0,0.0,0.3333333333333333,1.0,C5,C3,36,24,0.0013491805964699,1.0,3.465034961700439,12.0,0.0,0.0,0.0,0.0,97.3042,0.0,-29.47704562474083,-0.8188068270683289,628.0527519794649,113.13786595297324,0.4193459005864653,741.1906179324376,34.32469381090323,0.5409810979121409,34.14324188232421,18.24528312683105,15.89795875549316,-6.469364960843279,-243.497531811199,-284.2915905829455,-0.0087283416766521,-277.8222256221022,49.46,0.6631969809532166,10.0,0.0,0.3428571428571428,0.8473565865302337,0.1526434134697671,0.0,0.1142857142857142,0.4571428571428571,4.0,0.1107506374866715,140.5391300000001,0.6811367273330688,0.1279093593837501,-4.941215712480357,350.9750447682944,345.9059196964303,346.03382905581407,16.0
I53_Designs-I53-34,0,0,-1,137.12633950120596,89.45440530795562,0,1,2b98,151,113.7485198335772,C5,0,1,-1,138.23057127133634,95.61089434264278,1,1,2yw3,197,116.54399908343966,C3,0,0.0079883325372566,0.9920116674627434,138.23057127133634,0.064391083014285,0.9356089169857148,89.45440530795562,0.233502538071066,0.766497461928934,0.0239864709624477,0.9760135290375522,348,0.0,1.89,12,3,HHH,HH,H,HTHTCHTCCHCH,HTHTC,HTCCHCH,2.0,23.08159867622754,5.2977610394180985,0.4414800866181749,0.7212999586321106,12,32,12,1,0.7804878048780488,0.0,1.0,0.0,0.2926829268292683,0.7804878048780488,C5,C3,41,29,0.0013848190746771,1.0,3.321917772293091,5.0,0.0,0.0,0.0,0.0,96.3149,0.0,-33.71684054721262,-0.822361946105957,527.3888317606842,194.727160346897,0.371064924467531,722.1159921075812,35.285018777533026,0.3440129156918955,35.81390571594239,17.71186447143555,18.10204124450684,1.897007442357733,-251.1891280012493,-284.5771393364246,0.0026270120909815,-286.4741467787823,52.87755102040816,0.6511201858520508,19.0,0.0,0.1388888888888889,0.7303381139938991,0.2696618860061008,0.0,0.3888888888888889,0.4166666666666667,14.0,5.70791907754704e-14,164.6151599999999,0.653926432132721,-11.195889330225896,-8.600033208278262,346.6689118832024,349.26476800515,338.0688786749241,15.0
I53_Designs-I53-35,0,0,-1,114.04627326659998,67.00621715930545,0,1,2b98,151,90.6587268652555,C5,0,0,1,114.00316436836304,75.17286880916545,0,1,3b64,112,93.5927634336405,C3,0,0.000378137733946,1.000378137733946,114.04627326659998,0.1086382863821778,0.8913617136178221,67.00621715930545,0.3482142857142858,1.3482142857142858,0.0313489682401064,0.9686510317598936,263,0.0,1.34,10,3,HHH,HH,H,CHTHTCHCHC,CHTHTC,HCHC,1.75,18.525935042060183,3.4784935501373626,0.4348116937671703,0.6616405372164351,8,28,7,1,0.6222222222222222,0.0,1.0,0.0,0.1777777777777777,0.6222222222222222,C5,C3,45,37,0.0012011582012335,1.0,3.393103361129761,11.0,0.0,0.0,0.0,0.0,98.0488,0.0,-30.88651527688681,-0.6863670349121094,625.3136477654228,207.21615469775105,0.3995453959737173,832.5298024631741,30.8816848106909,0.2888772299792734,36.98820686340332,18.875,18.11320686340332,-5.034808990261752,-283.54549260683336,-319.461986407786,-0.0060476021102973,-314.42717741752426,48.083333333333336,0.6757947206497192,18.0,0.0,0.2558139534883721,0.7511006163567133,0.2488993836432864,0.0,0.2790697674418604,0.4418604651162791,12.0,0.084979648979871,124.2447600000001,0.6250178217887878,-4.430000399428877,-1.919252217995336,377.1262206052535,379.636968786687,375.2069683872581,19.0
I53_Designs-I53-36,0,0,-1,111.71181694879016,64.72686490940218,0,1,5im5_1,151,88.33884328251169,C5,0,0,-1,115.13483749499974,76.56145092669026,0,-1,4cny_1,112,94.8190121285934,C3,0,0.0297305370006558,0.970269462999344,115.13483749499974,0.1545763027482332,0.8454236972517668,64.72686490940218,0.3482142857142858,1.3482142857142858,0.0683425053753282,0.9316574946246716,263,0.0,1.28,9,3,HHH,HH,H,CHHTTHCBH,CHHT,THCBH,2.909090909090909,24.5171071601962,5.223956070971184,0.4749050973610167,0.6810307544498945,11,36,16,1,0.972972972972973,0.0,1.0,0.0,0.2972972972972973,0.972972972972973,C5,C3,37,26,0.0024165685188165,2.0,3.064308643341064,9.0,0.0,0.0,0.0,0.0,97.9465,0.0,-36.38087408356067,-0.9832668900489808,491.43197739011725,336.1878415502895,0.4174243842236651,827.619818940406,36.9821026850212,0.5589565775375472,32.640467643737786,16.92307662963867,15.71739101409912,-4.874080016037425,-219.0092419359121,-260.8654246369707,-0.0058892741624743,-255.9913446209333,51.44444444444444,0.5612514317035675,14.0,0.0,0.25,0.5937895228503506,0.4062104771496502,0.0,0.3055555555555556,0.3888888888888889,11.0,5.640822837447083e-14,120.13752,0.7151556015014648,-14.963071573370089,-7.593449236906679,367.3045571382923,374.6741794747557,359.7111079013856,14.0
I53_Designs-I53-37,0,0,-1,108.9122855971722,62.0544891849091,0,1,2b98,151,85.47016365468637,C5,0,1,1,120.63091442909648,83.94744299858097,0,1,3n79,183,102.51579392031228,C3,0,0.0971444914214937,0.9028555085785064,120.63091442909648,0.2607935754998748,0.7392064245001252,62.0544891849091,0.174863387978142,0.825136612021858,0.166273211314891,0.833726788685109,334,0.0,1.1,11,4,HHCH,HH,CH,HHTEHGECHHC,HHTE,HGECHHC,2.25,18.391910075750395,3.519545556380569,0.4399431945475711,0.5409385316397175,8,34,9,1,0.6938775510204082,0.0,1.0,0.0,0.1632653061224489,0.6938775510204082,C5,C3,49,41,0.0008288354257106,1.0,3.563252925872803,14.0,0.0,0.0,0.0,0.0,97.5515,0.0,-30.29744497813741,-0.6183152198791504,927.872842111155,278.63929404975283,0.4536988239270584,1206.5121361609072,30.8649336273042,0.6444840784911209,38.43193435668945,17.29090881347656,21.14102554321289,-20.923897413933275,-314.2741363736564,-366.0629674148939,-0.0173424674206035,-345.1390700009606,47.42276422764228,0.6314564049243927,17.0,0.0,0.3043478260869565,0.7690538820965567,0.2309461179034439,0.0,0.1739130434782608,0.4782608695652174,8.0,0.1131437590151765,187.1493199999998,0.6110662221908569,-4.466496419402915,-2.7198684650587666,414.8761396406466,416.6227675949908,412.1562711755879,22.0
I53_Designs-I53-38,0,0,1,106.15251523633344,61.77312024659269,0,-1,5im5_1,151,81.85371944018108,C5,0,1,1,130.27402379215894,80.79342218893814,1,-1,4e38_1,213,106.06380448218586,C3,0,0.1851597720993811,0.8148402279006188,130.27402379215894,0.2354189416295034,0.7645810583704966,61.77312024659269,0.2910798122065727,0.7089201877934272,0.2282596325881467,0.7717403674118533,364,0.0,0.53,7,5,HHHHH,HH,HHH,CHHTHHH,CHHT,HHH,1.7142857142857142,22.647639382889984,4.778026553960514,0.3412876109971795,0.5266892879741857,14,43,12,1,1.4333333333333331,0.0,1.0,0.0,0.4666666666666667,1.0,C5,C3,30,16,0.0047561779984502,3.0,3.238806009292603,10.0,0.0,0.0,0.0,0.0,98.7616,0.0,-35.75621339503222,-1.191873788833618,516.758310539467,114.00025252893111,0.4188080958135964,630.7585630683986,19.270885646604768,0.4113367171099497,38.131303787231445,17.73999977111816,20.39130401611328,-18.80873361700389,-244.73800318973755,-282.8176224533462,-0.0298192283359683,-264.0088888363423,47.25,0.5588904619216919,6.0,0.0,0.3333333333333333,0.8192648357013749,0.1807351642986241,0.0,0.2333333333333333,0.4333333333333333,7.0,0.1873666637015941,185.5040799999998,0.7038277387619019,1.089817299298829,-4.488403815591767,296.4035282273775,290.8253071124869,291.9151244117857,13.0
I53_Designs-I53-39,0,0,1,109.09470663602336,64.7016859594864,0,-1,5im5_1,151,84.7719547364578,C5,0,1,1,131.32930098801256,81.08223702513394,1,-1,4e38_1,213,107.26899693653183,C3,0,0.1693041399346115,0.8306958600653884,131.32930098801256,0.2020239162934032,0.7979760837065968,64.7016859594864,0.2910798122065727,0.7089201877934272,0.209725483061848,0.790274516938152,364,0.0,0.46,8,3,HHH,H,HH,CHHTCHHH,CHHT,CHHH,2.1666666666666665,23.356526428263443,5.171429765241312,0.430952480436776,0.6869566596548071,12,34,13,1,0.9714285714285714,0.0,1.0,0.0,0.3428571428571428,0.9714285714285714,C5,C3,35,23,0.0043140605476837,3.0,3.384615421295166,11.0,0.0,0.0,0.0,0.0,98.0461,0.0,-38.33311221746381,-1.06480872631073,511.2937001655105,184.10683184851155,0.4459836195805884,695.4005320140218,22.676840234822976,0.3755079997632783,38.24307632446289,17.81999969482422,20.42307662963867,-15.892496288693792,-262.6279353851675,-301.1972719086843,-0.0228537304144215,-285.3047756199905,53.67961165048544,0.6448792219161987,13.0,0.0,0.3235294117647059,0.7352506600544289,0.2647493399455715,0.0,0.2647058823529412,0.3823529411764705,9.0,0.0998508146445432,173.7075299999999,0.6982004046440125,-3.321296243459358,-4.003987196354842,318.39252803108616,317.7098370781907,314.3885408347313,13.0
